user_id,text_id,text,label,gender,age,language,grade_german,self_estimation_german,grade_math,career_path,school_type,field
152,13278,"Dabei sind die Hochschulen jeweils nur unter dem Ort aufgenommen, an dem sich der Hauptsitz befindet.",1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,12327,Germanistik hat zwischen 1980 und 1989 um 38 % zugenommen.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,21129,Eine Spezialisierung ist etwa die Molekular- oder Polymer-Chemie.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,20340,Wie soll man sich da zurechtfinden?,1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,9834,"Der Architekt ist vor allem von den Beschäftigungsmöglichkeiten in Architektur- und Ingenieurbüros abhängig, da rund die Hälfte der Architekten hier tätig ist.",2,female,17,german,2,2,5,undecided,comprehensive,undecided
152,16967,"Durchgeführt werden diese Programme meist in Zusammenarbeit zwischen den Partnern Hochschule, einer Agentur für Arbeit und Vertretern der Wirtschaft.",1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,16603,"Die Bauphysik (siehe auch Abschnitt 3.2.2) befasst sich mit den physikalischen Problemen des Bauwesens, wie etwa einer wirkungsvollen Schall- und Wärmedämmung.",1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,13271,Sie führt an sechs Standorten in drei Jahren die Studierenden in drei Studienbereichen zu den o.g. Abschlüssen.,2,female,17,german,2,2,5,undecided,comprehensive,undecided
152,5068,"Das Studium ist dem der Elektrotechnik (6.11), des Maschinenbaus (6.32) und der Informatik (6.23) verwandt.",1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,5775,Für das Aufbaustudium im Anschluß an ein einschlägiges Fachstudium gilt Entsprechendes.,2,female,17,german,2,2,5,undecided,comprehensive,undecided
152,20999,"Häufig werden Sprachkenntnisse, etwa Latein oder ggf. auch Altgriechisch gefordert, wobei in der Regel die Möglichkeit besteht, diese an der Hochschule nachzuholen.",2,female,17,german,2,2,5,undecided,comprehensive,undecided
152,20581," Auch das Studium der Mikrotechnik verbindet Fachgebiete aus Informatik, Mikrooptik und -elektronik sowie der Mikromechanik und ist daher in hohem Maße interdisziplinär angelegt.",3,female,17,german,2,2,5,undecided,comprehensive,undecided
152,2956,"Ziel der Sozialarbeit/Sozialpädagogik ist die Konfliktbeseitigung innerhalb der Gesellschaft durch Hilfe, die dem einzelnen gewährt wird.",2,female,17,german,2,2,5,undecided,comprehensive,undecided
152,495,"Zu den Hauptrichtungen der Sprachwissenschaft in diesem Sinne gehört der Strukturalismus, der die Leistung bestimmter Lautfolgen in der Rede (als einem System von Formen) ermittelt und von da aus zur Sprachbeschreibung gelangt.",3,female,17,german,2,2,5,undecided,comprehensive,undecided
152,2740,"In dieser Zeit werden auch fehlende Sprachkenntnisse (Latein, Griechisch, Hebräisch, u. U. auch nur Latein und Griechisch) nachgeholt.",2,female,17,german,2,2,5,undecided,comprehensive,undecided
152,629,Eine Lehrtätigkeit kann er sowohl an einer Hochschule als auch an Fachhochschulen (Dozent) oder als Lehrer an Berufsschulen ausüben.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
152,3601,Diese Fächer sind auch Gegenstand der Vorprüfung.,1,female,17,german,2,2,5,undecided,comprehensive,undecided
153,5363,Daher kann jetzt noch ein Fachwechsel vorgenommen werden.,3,male,17,german,2,3,2,undecided,comprehensive,STEM
153,2790,Das Studium der Luft- und Raumfahrttechnik an der TU Berlin.,1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,629,Eine Lehrtätigkeit kann er sowohl an einer Hochschule als auch an Fachhochschulen (Dozent) oder als Lehrer an Berufsschulen ausüben.,3,male,17,german,2,3,2,undecided,comprehensive,STEM
153,2807,Doch sind die Übergänge fließend.,1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,495,"Zu den Hauptrichtungen der Sprachwissenschaft in diesem Sinne gehört der Strukturalismus, der die Leistung bestimmter Lautfolgen in der Rede (als einem System von Formen) ermittelt und von da aus zur Sprachbeschreibung gelangt.",3,male,17,german,2,3,2,undecided,comprehensive,STEM
153,19135,Lateinkenntnisse sind v.a. bei Französisch und den übrigen romanischen Sprachen sehr nützlich.,2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,5035,"Die Luftfahrttechnik befaßt sich mit dem Bau und der Ausrüstung von Flugzeugen (z. B. Leichtbau von Zellen, Triebwerkbau, elektrische und elektronische Ausrüstung).",2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,16989,"Es vermittelt Kenntnisse für das Planen, Entwerfen und Projektieren, das Bauen, Erhalten, Entwickeln und Rekultivieren von Freiräumen.",1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,12327,Germanistik hat zwischen 1980 und 1989 um 38 % zugenommen.,1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,3601,Diese Fächer sind auch Gegenstand der Vorprüfung.,2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,20581," Auch das Studium der Mikrotechnik verbindet Fachgebiete aus Informatik, Mikrooptik und -elektronik sowie der Mikromechanik und ist daher in hohem Maße interdisziplinär angelegt.",2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,9834,"Der Architekt ist vor allem von den Beschäftigungsmöglichkeiten in Architektur- und Ingenieurbüros abhängig, da rund die Hälfte der Architekten hier tätig ist.",1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,2788,Die Verbindung von Zeichnen und Werken allein ist nicht möglich.,1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,12229,Gegenstand der Statistik sind Methoden zur Sammlung und Auswertung in großer Zahl vorliegender empirischer Daten (siehe auch 6.57).,2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,5068,"Das Studium ist dem der Elektrotechnik (6.11), des Maschinenbaus (6.32) und der Informatik (6.23) verwandt.",3,male,17,german,2,3,2,undecided,comprehensive,STEM
153,16967,"Durchgeführt werden diese Programme meist in Zusammenarbeit zwischen den Partnern Hochschule, einer Agentur für Arbeit und Vertretern der Wirtschaft.",1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,18910,In diesem Fall ist die Wahl geführt.,1,male,17,german,2,3,2,undecided,comprehensive,STEM
153,7505,Doch wird unser immer komplizierter werdender Wirtschaftsablauf auch in Zukunft stets eine große Zahl qualifizierter wissenschaftlicher Hochschul- und Fachhochschulabsolventen benötigen.,2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,8328,Dem Medizinstudium verwandt sind das Studium der Zahnmedizin (6.70) und das Studium der Tiermedizin (6.61).,2,male,17,german,2,3,2,undecided,comprehensive,STEM
153,16723,Theoretische und praktische Ausbildung in der Zahnheilkunde und weiteren zugehörigen medizinischen Fächern.,2,male,17,german,2,3,2,undecided,comprehensive,STEM
154,16123,Die molekulare Biotechnologie beschäftigt sich mit der Aufklärung der molekularen Zusammenhänge bei biologischen Prozessen und zum anderen mit der Anwendung der dabei gewonnenen Kenntnisse in der Praxis.,3,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,2553,Berufspraktikum: Vor Beginn des Studiums wird eine praktische Tätigkeit von 3 bis 4 Monaten Dauer verlangt.,1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,16646,"Da die Ausbildungsgänge in den einzelnen Ländern teilweise recht unterschiedlich sind, werden die Lehrämter sowie Einzelheiten über das Studium, die Prüfungen usw. in den folgenden Abschnitten 3.9.1 bis 3.9.16 nach Ländern getrennt dargestellt.",2,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,7167,Der Frauenanteil liegt mit 10 % unter dem Durchschnitt.,1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,3594,Sie wird oft auch als theoretische Chemie bezeichnet.,1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,18487,"Logistik bedeutet viel mehr als den bloßen Transport, Umschlag oder die Lagerhaltung von Waren.",2,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,3607,Dies kann unabhängig von der ersten Prüfung für das Lehramt an Volksschulen erfolgen oder im Anschluß daran.,3,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,19487,"Das Studium der Feinwerktechnik ist jeweils zu Anteilen dem der Elektrotechnik (siehe 4.2.7), des Maschinenbaus (siehe 4.2.13), der Mechatronik (siehe 4.2.14) und der Informatik (siehe 4.3.7) verwandt.",4,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,15377,So ist z.B. auch die nordamerikanische Kunst nach 1800 fester Bestandteil des Faches.,2,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,15374,Mit verschärfter Konkurrenz ist so zu rechnen.,2,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,16967,"Durchgeführt werden diese Programme meist in Zusammenarbeit zwischen den Partnern Hochschule, einer Agentur für Arbeit und Vertretern der Wirtschaft.",1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,2807,Doch sind die Übergänge fließend.,1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,629,Eine Lehrtätigkeit kann er sowohl an einer Hochschule als auch an Fachhochschulen (Dozent) oder als Lehrer an Berufsschulen ausüben.,3,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,495,"Zu den Hauptrichtungen der Sprachwissenschaft in diesem Sinne gehört der Strukturalismus, der die Leistung bestimmter Lautfolgen in der Rede (als einem System von Formen) ermittelt und von da aus zur Sprachbeschreibung gelangt.",5,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,2790,Das Studium der Luft- und Raumfahrttechnik an der TU Berlin.,2,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,20581," Auch das Studium der Mikrotechnik verbindet Fachgebiete aus Informatik, Mikrooptik und -elektronik sowie der Mikromechanik und ist daher in hohem Maße interdisziplinär angelegt.",1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,5068,"Das Studium ist dem der Elektrotechnik (6.11), des Maschinenbaus (6.32) und der Informatik (6.23) verwandt.",3,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,3601,Diese Fächer sind auch Gegenstand der Vorprüfung.,1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,9834,"Der Architekt ist vor allem von den Beschäftigungsmöglichkeiten in Architektur- und Ingenieurbüros abhängig, da rund die Hälfte der Architekten hier tätig ist.",1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
154,12327,Germanistik hat zwischen 1980 und 1989 um 38 % zugenommen.,1,female,18_or_older,german,2,1,3,vocational,comprehensive,social_sciences
155,16967,"Durchgeführt werden diese Programme meist in Zusammenarbeit zwischen den Partnern Hochschule, einer Agentur für Arbeit und Vertretern der Wirtschaft.",1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,C2,"Detailinformationen zu den Voraussetzungen, den Studieninhalten und dem Ablauf eines Lehramtsstudiums finden Sie in den Merkblättern der Studienberatungsstellen der einzelnen Hochschulen und Länder bzw. können Sie der jeweils gültigen Fassung der Lehrerbildungsgesetze der Länder oder den Lehramtsprüfungsordnungen entnehmen, die Sie auf den Internetseiten der zuständigen Landesministerien aufrufen können.",2,male,16,german,2,1,3,undecided,comprehensive,undecided
155,C1,Die Uni hat eine Mensa.,5,male,16,german,2,1,3,undecided,comprehensive,undecided
155,5068,"Das Studium ist dem der Elektrotechnik (6.11), des Maschinenbaus (6.32) und der Informatik (6.23) verwandt.",1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,629,Eine Lehrtätigkeit kann er sowohl an einer Hochschule als auch an Fachhochschulen (Dozent) oder als Lehrer an Berufsschulen ausüben.,3,male,16,german,2,1,3,undecided,comprehensive,undecided
155,495,"Zu den Hauptrichtungen der Sprachwissenschaft in diesem Sinne gehört der Strukturalismus, der die Leistung bestimmter Lautfolgen in der Rede (als einem System von Formen) ermittelt und von da aus zur Sprachbeschreibung gelangt.",2,male,16,german,2,1,3,undecided,comprehensive,undecided
155,9834,"Der Architekt ist vor allem von den Beschäftigungsmöglichkeiten in Architektur- und Ingenieurbüros abhängig, da rund die Hälfte der Architekten hier tätig ist.",1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,11929,6 Monate vor und während des Studiums bis zur Vorprüfung.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,20205,Für die Zulassung zum Studium ist teilweise eine Aufnahmeprüfung abzulegen.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,12327,Germanistik hat zwischen 1980 und 1989 um 38 % zugenommen.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,635,"Bei Nachweis entsprechender Kenntnisse in Metallkunde ist die Promotion in diesem Fach auch für Dipl.-Ing. des Maschinenbaus, Dipl.-Chemiker und Dipl.-Physiker möglich.",2,male,16,german,2,1,3,undecided,comprehensive,undecided
155,10980,"Hauptstudium: Praktika, Seminare und Übungen treten jetzt in den Vordergrund.",1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,21437, Hochschultyp: Die unterschiedlichen Hochschultypen stellen wir Ihnen in Kapitel 2.2 vor.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,14802,Sprachstudien mit politischen und wirtschaftlichen Aspekten der entsprechenden Regionen.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,10630,"Den recht unterschiedlichen Erfordernissen der Praxis entsprechend, haben sich mehrere Studienrichtungen entwickelt.",3,male,16,german,2,1,3,undecided,comprehensive,undecided
155,3601,Diese Fächer sind auch Gegenstand der Vorprüfung.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,21687,"In den vergangenen Jahren hat sich hierbei der Begriff Corporate Governance etabliert, der nicht nur die monetäre Wertschöpfung im Blick hat, sondern auch die ideellen Unternehmenswerte, die nach innen und außen image- und wertsteigernd wirken.",1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,13298,Die dreijährige Ausbildung schließt in der 1. Stufe nach 2 Jahren mit dem Kaufmannsgehilfenbrief und nach 3 Jahren mit dem Betriebswirt (WA) ab.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
155,20581," Auch das Studium der Mikrotechnik verbindet Fachgebiete aus Informatik, Mikrooptik und -elektronik sowie der Mikromechanik und ist daher in hohem Maße interdisziplinär angelegt.",2,male,16,german,2,1,3,undecided,comprehensive,undecided
155,13992,Für den Nachwuchs könnten sich hier Chancen ergeben.,1,male,16,german,2,1,3,undecided,comprehensive,undecided
156,TC_121,"Gebräuchlich sind Bezeichnungen wie Cash Machine, Money Machine, Cashpoint, Cashline oder bauartbezogen Hole in the Wall (Loch in der Wand).",3,female,16,german,3,2,3,college,academic,social_sciences
